file,idx,color,identity
052444.jpg,61,Black_Hair,8642
052641.jpg,73,Black_Hair,8112
052713.jpg,17,Black_Hair,4014
052747.jpg,25,Black_Hair,5342
052754.jpg,9,Black_Hair,9023
052770.jpg,48,Black_Hair,6119
052812.jpg,13,Black_Hair,3569
052828.jpg,20,Black_Hair,10093
052847.jpg,45,Black_Hair,1113
052872.jpg,53,Black_Hair,3014
052934.jpg,47,Black_Hair,4070
052997.jpg,21,Black_Hair,1875
053024.jpg,32,Black_Hair,9135
053043.jpg,7,Black_Hair,6238
053133.jpg,5,Black_Hair,6376
053185.jpg,41,Black_Hair,23
053271.jpg,22,Black_Hair,3696
053433.jpg,18,Black_Hair,61
053452.jpg,34,Black_Hair,6141
053545.jpg,13,Black_Hair,3569
053564.jpg,57,Black_Hair,5124
053700.jpg,73,Black_Hair,8112
053734.jpg,57,Black_Hair,5124
053789.jpg,62,Black_Hair,5504
053867.jpg,45,Black_Hair,1113
053883.jpg,43,Black_Hair,8663
053916.jpg,44,Black_Hair,3730
053987.jpg,7,Black_Hair,6238
053989.jpg,12,Black_Hair,4166
054000.jpg,68,Black_Hair,9277
054006.jpg,46,Black_Hair,8339
054159.jpg,14,Black_Hair,1014
054173.jpg,72,Black_Hair,6262
054190.jpg,22,Black_Hair,3696
054253.jpg,31,Black_Hair,1297
054403.jpg,53,Black_Hair,3014
054405.jpg,26,Black_Hair,4582
054410.jpg,58,Black_Hair,6420
054465.jpg,51,Black_Hair,485
054612.jpg,15,Black_Hair,7201
054711.jpg,52,Black_Hair,5293
054763.jpg,19,Black_Hair,8932
054790.jpg,35,Black_Hair,6603
055034.jpg,50,Black_Hair,9116
055072.jpg,35,Black_Hair,6603
055081.jpg,39,Black_Hair,7680
055114.jpg,63,Black_Hair,8656
055155.jpg,38,Black_Hair,10175
055164.jpg,50,Black_Hair,9116
055166.jpg,67,Black_Hair,1341
055272.jpg,23,Black_Hair,8566
055279.jpg,72,Black_Hair,6262
055280.jpg,0,Black_Hair,6369
055513.jpg,47,Black_Hair,4070
055647.jpg,16,Black_Hair,6492
055661.jpg,67,Black_Hair,1341
055686.jpg,69,Black_Hair,9114
055732.jpg,40,Black_Hair,8826
055912.jpg,27,Black_Hair,8878
055969.jpg,15,Black_Hair,7201
055970.jpg,70,Black_Hair,7743
056044.jpg,68,Black_Hair,9277
056138.jpg,15,Black_Hair,7201
056253.jpg,49,Black_Hair,3367
056583.jpg,15,Black_Hair,7201
056584.jpg,20,Black_Hair,10093
056590.jpg,17,Black_Hair,4014
056841.jpg,63,Black_Hair,8656
056861.jpg,65,Black_Hair,4197
056933.jpg,43,Black_Hair,8663
057255.jpg,55,Black_Hair,7630
057276.jpg,57,Black_Hair,5124
057503.jpg,0,Black_Hair,6369
057536.jpg,14,Black_Hair,1014
057606.jpg,31,Black_Hair,1297
057655.jpg,51,Black_Hair,485
057686.jpg,9,Black_Hair,9023
057698.jpg,56,Black_Hair,1714
057722.jpg,66,Black_Hair,6645
057820.jpg,3,Black_Hair,59
057918.jpg,72,Black_Hair,6262
058005.jpg,30,Black_Hair,6000
058124.jpg,59,Black_Hair,31
058237.jpg,11,Black_Hair,7265
058242.jpg,17,Black_Hair,4014
058347.jpg,9,Black_Hair,9023
058385.jpg,70,Black_Hair,7743
058419.jpg,37,Black_Hair,5386
058434.jpg,43,Black_Hair,8663
058444.jpg,71,Black_Hair,4068
058491.jpg,51,Black_Hair,485
058493.jpg,52,Black_Hair,5293
058544.jpg,74,Black_Hair,6628
058769.jpg,69,Black_Hair,9114
058799.jpg,51,Black_Hair,485
059035.jpg,29,Black_Hair,1264
059058.jpg,1,Black_Hair,2079
059158.jpg,6,Black_Hair,4686
